day_order,day,tray_no,tray,row,column,cell_number,green_pixels,cell_pixels,green_cover_pct,emerged_proxy,microbe_status,stress_type,assigned_environment,treatment_group,design_group,actual_environment,watering_regime
1,Day 1,1,Tray 1,1,1,1,0,8464,0.0,0,No Microbe,Ideal,Inside,No Microbe | Ideal,No Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,12,Tray 12,6,10,60,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,1,61,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,2,62,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,3,63,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,4,64,2,8464,0.023629489603024575,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,5,65,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,6,66,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,7,67,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,8,68,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,9,69,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,7,10,70,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
